date;AAPL;GE;GME;PG;TSLA
2014-02-07;0.01399;0.009619;0.004243;0.005332;0.045689
2014-02-10;0.017915;-0.005558;0.025915;0.009313;0.053772
2014-02-11;0.013176;0.01517;-0.018396;0.010381;0.000305
2014-02-12;-7.5e-05;-0.001573;0.021259;-0.017123;-0.006612
2014-02-13;0.015879;0.001969;-0.017803;0.004001;0.022066
2014-02-14;-0.000808;0.011792;-0.006972;0.020566;-0.007013
2014-02-18;0.003677;-0.003497;0.014883;-0.01801;0.027594
2014-02-19;-0.015788;-0.009747;-0.014942;0.00218;-0.049386
2014-02-20;-0.011575;-0.002362;0.001124;-0.002815;0.084332
2014-02-21;-0.011108;-0.007166;-0.002245;0.000642;-0.001762
2014-02-24;0.004379;0.014034;0.01378;-0.001411;0.038406
2014-02-25;-0.010407;-0.000791;0.067129;0.003339;0.139444
2014-02-26;-0.009022;0.001187;-0.010398;-0.003328;0.020161
2014-02-27;0.019948;0.007905;-0.021539;0.004238;-0.001818
2014-02-28;-0.00271;-0.001177;0.001611;0.006011;-0.030609
2014-03-03;0.002888;-0.013742;-0.003216;-0.015001;0.023488
2014-03-04;0.006594;0.021099;0.004302;0.012519;0.017082
2014-03-05;0.002108;0.010916;0.037483;-0.008031;-0.008554
2014-03-06;-0.003024;0.011184;-0.001548;0.003084;0.001108
2014-03-07;-0.000584;-0.003433;-0.004394;0.004099;-0.026607
2014-03-10;0.000905;-0.003444;-0.00026;0.001914;-0.029934
2014-03-11;0.009738;-0.005376;-0.000519;0.005348;-0.018548
2014-03-12;0.00097;-0.005405;0.00026;0.003673;0.030204
2014-03-13;-0.011107;-0.016304;-0.027273;-0.000631;-0.015322
2014-03-14;-0.011232;-0.009077;0.050108;-0.002652;-0.028681
2014-03-17;0.003907;0.012744;0.019754;0.010889;0.013032
2014-03-18;0.008847;0.008651;-0.034214;-0.000877;0.0259
2014-03-19;-0.000263;-0.014425;-0.020318;-0.012411;-0.017497
2014-03-20;-0.004819;-0.000396;0.022069;-0.005839;-0.003943
2014-03-21;0.007887;0.005144;-0.016129;-0.005618;-0.025627
2014-03-24;0.01186;0.000394;0.007668;0.018233;-0.038097
2014-03-25;0.010757;0.011413;-0.008397;0.006431;0.001226
2014-03-26;-0.00956;-0.003113;0.029373;-0.003884;-0.033932
2014-03-27;-0.004298;0.007416;-0.04036;0.001887;-0.026484
2014-03-28;-0.001116;0.002712;0.088133;0.001381;0.024358
2014-03-31;-0.000224;0.000386;0.011817;0.010532;-0.018458
2014-04-01;0.009148;-0.000772;0.03601;-0.003226;0.040873
2014-04-02;0.001662;0.006571;0.018553;-0.002614;0.061391
2014-04-03;-0.00693;0.007296;0.023519;-0.000374;-0.021234
2014-04-04;-0.012936;-0.008006;-0.034918;-0.00412;-0.058452
2014-04-07;-0.015701;-0.006533;0.015873;0.009026;-0.02217
2014-04-08;-5.7e-05;-0.003868;0.005055;0.010685;0.038261
2014-04-09;0.013144;0.007767;-0.012803;0.001721;0.006823
2014-04-10;-0.012898;-0.014258;-0.045623;-0.004909;-0.058729
2014-04-11;-0.007393;-0.005864;-0.016744;-0.004069;-0.002008
2014-04-14;0.003984;0.011011;0.016041;0.000619;-0.027922
2014-04-15;-0.007131;0.004279;0.006801;0.000371;-0.021102
2014-04-16;0.002027;0.011619;-0.017129;0.01002;0.026817
2014-04-17;0.011426;0.016845;0.017919;0.001347;-0.004972
2014-04-21;0.011868;0.00113;-0.012057;-0.002446;0.031597
2014-04-22;0.000996;-0.000376;0.031731;-0.003801;0.069772
2014-04-23;-0.013069;-0.00602;-0.055832;-0.003033;-0.04871
2014-04-24;0.081982;0.001514;0.007517;0.009831;-0.000625
2014-04-25;0.007344;0.005291;-0.02089;0.003204;-0.038536
2014-04-28;0.038728;0.006767;0.024638;0.018794;-0.006705
2014-04-29;-0.002963;-0.000747;0.000248;-0.006028;0.042366
2014-04-30;-0.003782;0.004858;-0.016605;0.001334;0.004688
2014-05-01;0.002355;-0.004463;-0.010585;-0.002544;-0.00077
2014-05-02;0.00186;-0.003362;0.016811;-0.005101;0.015308
2014-05-05;0.014142;-0.003748;-0.044339;-0.002686;0.027026
2014-05-06;-0.010899;-0.014673;-0.012844;-0.006977;-0.043073
2014-05-07;-0.003499;0.012982;-0.048327;0.011833;-0.028609
2014-05-08;-0.001773;-0.003392;0.005022;0.000853;-0.113037
2014-05-09;-0.004163;-0.000756;0.014992;0.002799;0.02055
2014-05-12;0.012446;0.016276;0.007112;-0.008011;0.013223
2014-05-13;0.001569;0.002607;0.027974;-0.001468;0.029729
2014-05-14;0.000185;-0.005944;-0.036724;-0.005392;0.002419
2014-05-15;-0.008504;-0.005979;-0.016182;-0.007885;-0.01065
2014-05-16;0.014758;0.002632;0.009758;-0.002484;0.015749
2014-05-19;0.011849;-0.00225;0.020983;-0.004979;0.023648
2014-05-20;0.000198;-0.01165;-0.014873;0.003753;-0.004029
2014-05-21;0.002646;0.007224;0.013999;0.003241;0.021249
2014-05-22;0.001583;0.000755;-0.001624;0.001988;0.027225
2014-05-23;0.011296;0.0;0.042028;-0.001612;0.011812
2014-05-27;0.018726;0.002263;-0.029664;-0.005464;0.02055
2014-05-28;-0.002589;0.003387;0.024671;0.00025;-0.006239
2014-05-29;0.018221;0.003001;-0.001047;0.003745;0.0
2014-05-30;-0.003746;0.00187;-0.008384;0.004851;-0.011749
2014-06-02;-0.006872;0.001493;-0.025363;-0.005322;-0.014776
2014-06-03;0.014141;-0.001491;0.000273;-0.005351;0.001172
2014-06-04;0.011419;-0.008959;0.018868;-0.000876;-0.004635
2014-06-05;0.003924;0.008286;-0.015298;0.00313;0.014265
2014-06-06;-0.00275;0.015316;0.016081;-0.000999;0.006143
2014-06-09;0.016001;0.009566;-0.020386;0.00075;-0.013744
2014-06-10;0.00587;-0.001093;0.021084;0.000749;-0.014661
2014-06-11;-0.004138;-0.009486;0.012068;-0.001123;0.010727
2014-06-12;-0.016727;-0.006998;-0.038156;-0.003747;-0.004646
2014-06-13;-0.010944;0.002967;0.019008;-0.001505;0.014249
2014-06-16;0.010079;-0.008136;0.019735;0.000628;0.088121
2014-06-17;-0.001301;0.001864;0.068134;-0.00138;0.031432
2014-06-18;0.001086;0.000744;-0.007198;0.002639;-0.01964
2014-06-19;-0.003471;0.009669;-0.001;0.00564;0.00295
2014-06-20;-0.010342;0.001485;0.003754;-0.003863;0.007902
2014-06-23;-0.00088;-0.010753;0.00723;-0.00513;0.033233
2014-06-24;-0.006055;-0.003748;-0.00396;-0.006413;-0.019897
2014-06-25;0.000886;-0.00602;-0.000746;0.003924;0.018886
2014-06-26;0.005976;-0.00492;0.008953;-0.008825;-0.00545
2014-06-27;0.011881;0.005325;-0.005423;0.005088;0.014686
2014-06-30;0.010328;-0.005675;0.002974;-0.005442;0.004183
2014-07-01;0.006349;0.004566;0.000741;0.00878;-0.001416
2014-07-02;-0.000428;0.007955;0.009136;0.003532;-0.042946
2014-07-03;0.005884;0.009395;0.021776;0.005279;-0.000763
2014-07-07;0.020611;-0.004095;-0.004071;0.002626;-0.028746
2014-07-08;-0.00644;-0.014206;0.001202;0.004614;-0.016123
2014-07-09;0.00042;-0.001896;0.003602;0.013779;0.018213
2014-07-10;-0.003722;-0.004559;-0.000239;-0.000735;-0.016139
2014-07-11;0.001947;0.013359;-0.012925;-0.005514;-0.00606
2014-07-14;0.012917;0.004143;0.013094;0.001971;0.039289
2014-07-15;-0.011716;-0.001875;-0.018191;-0.000738;-0.031407
2014-07-16;-0.005665;0.015408;0.012677;0.003982;-0.011021
2014-07-17;-0.017832;-0.015174;-0.006981;-0.006672;-0.008105
2014-07-18;0.014396;-0.005637;0.038303;0.001866;0.021449
2014-07-21;-0.0052;-0.018141;0.000467;-0.003352;0.002363
2014-07-22;0.008314;0.00154;0.028938;-0.002242;-0.004353
2014-07-23;0.026077;-0.004228;0.014289;-0.001373;0.013253
2014-07-24;-0.001646;0.001158;0.030859;0.003375;0.004719
2014-07-25;0.006606;-0.005783;-0.009111;-0.008722;0.000134
2014-07-28;0.013812;-0.007755;0.008757;-0.003771;0.005591
2014-07-29;-0.006463;-0.005471;-0.057509;-0.007696;0.000845
2014-07-30;-0.002338;0.007466;-0.006677;-0.00623;0.017377
2014-07-31;-0.025981;-0.019111;-0.027121;-0.010747;-0.02455
2014-08-01;0.005544;0.007952;-0.01787;0.030135;0.044649
2014-08-04;-0.005617;-0.003156;0.011402;-0.005399;0.022506
2014-08-05;-0.004917;-0.009893;-0.008635;0.002398;-0.000126
2014-08-06;-0.001682;0.016787;0.004113;0.021156;0.043776
2014-08-07;-0.000105;0.002358;-0.015181;-0.011715;0.013899
2014-08-08;0.002752;0.006275;-0.004159;0.010107;-0.016879
2014-08-11;0.013194;0.005066;0.023096;0.006547;0.045097
2014-08-12;-0.000208;-0.006979;-0.017051;-0.000736;0.002468
2014-08-13;0.013233;0.00859;0.010017;0.000737;0.001346
2014-08-14;0.002674;0.001936;0.011853;0.005768;0.004111
2014-08-15;0.004923;-0.009274;-0.052355;-0.002074;0.00241
2014-08-18;0.012043;0.016771;0.025479;0.00807;-0.0079
2014-08-19;0.013816;-0.000767;0.005658;0.003033;-0.012234
2014-08-20;0.000398;0.0119;0.011008;0.001451;-0.004089
2014-08-21;9.9e-05;0.002656;-0.020324;0.005676;-0.005358
2014-08-22;0.007357;-0.010594;0.059521;0.001321;0.009593
2014-08-25;0.002171;0.001912;-0.011422;0.001799;0.022471
2014-08-26;-0.006411;-0.007252;0.008489;-0.001915;-0.003085
2014-08-27;0.012301;0.004614;0.005144;-0.00084;0.005769
2014-08-28;0.001175;-0.004592;0.004187;-0.003361;0.002317
2014-08-29;0.002445;-0.001153;-0.014825;0.000964;0.022133
2014-09-02;0.007805;-0.005004;0.03673;-0.001564;0.053467
2014-09-03;-0.042207;0.003868;-0.005029;-0.000964;-0.010313
2014-09-04;-0.008288;0.000385;0.020905;0.00965;0.017248
2014-09-05;0.008663;0.005393;0.018002;0.000836;-0.030241
2014-09-08;-0.006163;-0.000766;-0.02122;-0.005372;0.017016
2014-09-09;-0.003762;-0.006902;-0.025294;-0.003961;-0.012867
2014-09-10;0.030717;0.001931;-0.000463;0.007832;0.009408
2014-09-11;0.004257;0.002697;0.019008;-0.001793;-0.00281
2014-09-12;0.002268;-0.005765;-0.007962;-0.002755;-0.00396
2014-09-15;-0.000295;0.001933;-0.002293;0.007326;-0.090759
2014-09-16;-0.007576;0.011188;0.030798;0.002504;0.027102
2014-09-17;0.007139;0.002289;-0.018506;0.000951;0.002455
2014-09-18;0.002067;0.006091;0.004771;0.000356;0.009335
2014-09-19;-0.008154;0.003052;-0.019218;0.003326;-0.017057
2014-09-22;0.00099;-0.007988;0.0;0.004025;-0.035825
2014-09-23;0.015634;-0.002301;-0.023052;-0.004363;0.00152
2014-09-24;-0.008671;-0.003459;0.018641;0.009474;0.006909
2014-09-25;-0.038133;-0.014655;-0.025712;-0.010676;-0.020584
2014-09-26;0.029427;0.003131;-0.000476;0.002965;-0.001417
2014-09-29;-0.006352;-0.008193;0.000476;-0.001655;-0.005434
2014-09-30;0.006393;0.007868;-0.020447;-0.00829;-0.01052
2014-10-01;-0.015583;-0.017955;-0.019903;-0.007165;-0.010054
2014-10-02;0.00726;-0.00159;0.012382;-0.001082;0.046537
2014-10-03;-0.002803;0.011146;-0.010274;0.00891;0.015074
2014-10-06;0.0;-0.007087;-0.022244;-0.002626;0.021198
2014-10-07;-0.008733;-0.016257;-0.013903;-0.004906;-0.004029
2014-10-08;0.02076;0.017735;0.01615;0.012266;-0.001117
2014-10-09;0.002182;-0.018614;-0.033804;-0.006177;-0.008755
2014-10-10;-0.002871;-0.020581;0.000261;0.012312;-0.078207
2014-10-13;-0.009133;-0.013185;-0.028974;-0.015586;-0.052003
2014-10-14;-0.01062;0.006263;0.0;0.002159;0.010998
2014-10-15;-0.012253;0.007469;0.033871;-0.007181;0.011627
2014-10-16;-0.013123;-0.001236;0.020021;-0.008559;-0.014584
2014-10-17;0.014648;0.023505;0.016059;0.012524;0.004992
2014-10-20;0.021399;0.008461;0.02007;0.010928;0.013144
2014-10-21;0.027165;0.01678;0.00123;0.005108;0.021131
2014-10-22;0.005075;-0.010216;-0.002702;0.003116;-0.018016
2014-10-23;0.017866;0.009925;0.016256;-0.011872;0.018131
2014-10-24;0.00372;0.007862;0.018662;0.023189;-0.000212
2014-10-27;-0.001045;-0.00468;-0.005234;0.009277;-0.057686
2014-10-28;0.015508;0.014107;-0.018656;0.00605;0.095187
2014-10-29;0.005621;-0.008501;0.012186;0.00081;-0.019236
2014-10-30;-0.003354;0.00039;0.013244;0.004622;0.002352
2014-10-31;0.009534;0.005454;0.01616;0.003796;0.012738
2014-11-03;0.012963;-0.004262;-0.001169;0.00126;0.003682
2014-11-04;-0.007313;0.0;0.000468;0.01442;-0.015087
2014-11-05;0.002394;0.004669;0.007255;0.004061;-0.033315
2014-11-06;0.002848;0.020914;0.039266;-0.001124;0.044378
2014-11-07;0.002852;0.001897;-0.023251;0.002587;-0.004229
2014-11-10;-0.001651;0.002272;-0.021744;0.00359;0.007202
2014-11-11;0.007994;-0.0034;-0.005615;0.002459;0.037821
2014-11-12;0.01413;0.005307;0.021412;-0.002119;-0.007886
2014-11-13;0.014112;-0.003771;0.024188;-0.009835;0.010438
2014-11-14;0.012055;0.001514;-0.001349;-0.00553;0.027731
2014-11-17;-0.001664;0.005669;-0.006757;-0.003064;-0.018169
2014-11-18;0.012984;0.015032;-0.001814;0.001252;0.014647
2014-11-19;-0.006928;-0.003332;-0.009314;0.008869;-0.03865
2014-11-20;0.014302;-0.0026;0.005962;-0.00293;0.003915
2014-11-21;0.001376;0.005214;-0.129473;0.001469;-0.023843
2014-11-24;0.018503;0.000371;-0.002641;-0.00553;0.016229
2014-11-25;-0.008641;-0.005185;-0.009534;0.007831;0.005553
2014-11-26;0.011905;0.000372;-0.005348;0.000901;0.001411
2014-11-28;-0.000588;-0.014142;0.016398;0.017439;-0.015779
2014-12-01;-0.032456;-0.017743;-0.052367;-0.00387;-0.052675
2014-12-02;-0.003824;0.001153;-0.008094;0.01099;-0.000907
2014-12-03;0.011341;0.012668;0.030107;-0.011749;-0.009204
2014-12-04;-0.003795;-0.010993;0.012565;0.006444;-0.004448
2014-12-05;-0.004243;-0.003066;0.009442;-0.002208;-0.020019
2014-12-08;-0.022609;-0.012303;-0.059594;0.004205;-0.041795
2014-12-09;0.015303;-0.004282;0.010799;-0.000551;0.011803
2014-12-10;-0.019015;-0.012119;-0.062974;-0.007827;-0.032505
2014-12-11;-0.002948;0.00554;0.017402;0.004556;-0.004575
2014-12-12;-0.016932;-0.020464;-0.047479;-0.009512;-0.009
2014-12-15;-0.013716;-0.012053;0.019505;-0.003909;-0.0143
2014-12-16;-0.013675;-0.004067;-0.030671;0.001794;-0.030533
2014-12-17;0.024966;0.006942;0.024123;0.014996;0.040494
2014-12-18;0.029613;0.028792;0.012542;0.014333;0.060441
2014-12-19;-0.007723;0.019093;0.042296;0.000544;0.004719
2014-12-22;0.010378;0.003513;-0.011015;0.005975;0.015094
2014-12-23;-0.003542;0.006612;0.014947;0.007451;-0.007323
2014-12-24;-0.004709;-0.001932;-0.035807;-0.001608;0.005838
2014-12-26;0.017677;-0.001936;0.007787;0.003436;0.025016
2014-12-29;-0.000702;-0.003103;0.0;-0.008774;-0.009262
2014-12-30;-0.012203;-0.005058;0.005349;-0.002591;-0.015418
2014-12-31;-0.019019;-0.011733;-0.000887;-0.014178;0.00081
2015-01-02;-0.009513;-0.00831;0.0;-0.007136;-0.013938
2015-01-05;-0.028172;-0.018356;0.027219;-0.004755;-0.042041
2015-01-06;9.4e-05;-0.021545;-0.029666;-0.004555;0.005664
2015-01-07;0.014022;0.000415;-0.011576;0.005246;-0.001562
2015-01-08;0.038422;0.012043;0.011712;0.011436;-0.001588
2015-01-09;0.001073;-0.013952;-0.042149;-0.00933;-0.018778
2015-01-12;-0.024641;-0.002081;0.046483;-0.003657;-0.021533
2015-01-13;0.008879;-0.005004;-0.029612;0.004226;0.010089
2015-01-14;-0.003811;-0.003353;0.104974;-0.003433;-0.056597
2015-01-15;-0.02714;-0.00841;-0.048329;-0.001445;-0.004256
2015-01-16;-0.00777;0.000424;0.054846;0.015469;0.006254
2015-01-20;0.025757;0.011022;-0.007703;-0.000658;-0.005905
2015-01-21;0.007634;0.007966;0.021347;0.002013;0.024176
2015-01-22;0.026016;0.009983;0.0076;0.009809;0.025691
2015-01-23;0.00516;0.008237;0.007543;-0.016809;-0.001637
2015-01-26;0.001062;0.004493;0.020321;-0.005551;0.026132
2015-01-27;-0.035013;-0.00854;0.003145;-0.034494;-0.00276
2015-01-28;0.056533;-0.022149;-0.017503;-0.015493;-0.032091
2015-01-29;0.031134;0.010067;-0.035629;0.006107;0.029242
2015-01-30;-0.014634;-0.00789;-0.028122;-0.016108;-0.007797
2015-02-02;0.012547;0.013395;0.044823;0.009847;0.036051
2015-02-03;0.000169;0.010739;0.018192;0.009751;0.035176
2015-02-04;0.00767;-0.012669;-0.0232;-0.001862;0.00087
2015-02-05;0.007109;0.014073;0.001911;0.010607;0.011165
2015-02-06;-0.008421;0.000816;0.001635;-0.012572;-0.016426
2015-02-09;0.006643;0.004894;0.011426;-0.006541;0.000552
2015-02-10;0.019212;0.003247;0.023131;0.003998;-0.005472
2015-02-11;0.023439;0.002023;-0.01367;0.002928;-0.016136
2015-02-12;0.012652;0.004845;-0.007196;0.004554;-0.046617
2015-02-13;0.004903;0.010446;0.002685;-0.001511;0.004387
2015-02-17;0.005902;0.000795;0.000268;-0.004773;0.002846
2015-02-18;0.006923;0.003178;0.003747;0.009007;0.000538
2015-02-19;-0.002059;-0.000396;0.0008;-0.012173;0.035435
2015-02-20;0.008135;0.007997;-0.001066;-0.00399;0.025531
2015-02-23;0.027067;-0.001587;-0.003734;0.006127;-0.045023
2015-02-24;-0.006241;0.008741;-0.005622;0.001288;-0.015555
2015-02-25;-0.025573;0.020481;0.00377;-0.000468;-0.001715
2015-02-26;0.012617;-0.000772;-0.006706;-0.003393;0.016834
2015-02-27;-0.014991;0.003863;-0.00162;-0.00047;-0.018582
2015-03-02;0.004904;0.004617;0.045983;0.003289;-0.029581
2015-03-03;0.002092;-0.009575;0.000259;-0.002927;0.011327
2015-03-04;-0.006339;-0.007734;0.034902;-0.009512;0.014407
2015-03-05;-0.016571;0.006235;-0.000749;0.003319;-0.008916
2015-03-06;0.001503;-0.015492;0.004;-0.023278;-0.033644
2015-03-09;0.004265;0.008655;0.016683;0.005202;-0.015474
2015-03-10;-0.020686;-0.018331;-0.004409;-0.018654;-0.002934
2015-03-11;-0.018232;0.000795;-0.028782;-0.00184;0.01797
2015-03-12;0.018079;0.008337;0.005066;0.008601;-0.013781
2015-03-13;-0.00691;-0.014173;0.034778;-0.003167;-0.012509
2015-03-16;0.011004;0.016374;0.009582;0.021141;0.037206
2015-03-17;0.016727;-0.005501;-0.004381;-0.008497;-0.004957
2015-03-18;0.011256;0.013038;0.005133;0.010863;0.030709
2015-03-19;-0.007589;-0.012091;-0.008025;-0.004418;-0.025211
2015-03-20;-0.01251;0.002764;0.003187;0.016311;0.01242
2015-03-23;0.010405;0.002756;0.010264;0.001416;0.007825
2015-03-24;-0.004088;-0.007852;-0.010402;-0.011077;0.010469
2015-03-25;-0.026127;-0.014246;-0.026888;-0.010844;-0.036784
2015-03-26;0.00697;-0.004416;-0.025622;-0.01036;-0.020046
2015-03-27;-0.007968;0.002419;-0.011085;0.001948;-0.028387
2015-03-30;0.025314;0.010459;-0.017466;0.004981;0.030108
2015-03-31;-0.015352;-0.012341;0.007164;-0.009429;-0.009445
2015-04-01;-0.001447;0.001209;-0.004742;0.004638;-0.006251
2015-04-02;0.008612;0.004026;0.011117;0.001336;0.018178
2015-04-06;0.016199;0.009623;0.00445;0.0074;0.063351
2015-04-07;-0.010522;-0.006354;-0.010164;-0.007828;0.000739
2015-04-08;-0.003254;-0.0004;0.019221;0.004612;0.021747
2015-04-09;0.007643;0.028789;0.033067;0.00145;0.011653
2015-04-10;0.004267;0.108045;0.010253;0.00555;0.003855
2015-04-13;-0.001967;-0.030866;0.000495;0.00096;-0.005311
2015-04-14;-0.004336;0.003619;-0.000495;0.002038;-0.011059
2015-04-15;0.0038;-0.009737;0.012129;-0.001077;0.001783
2015-04-16;-0.004811;-0.006555;0.001223;-0.00012;-0.005437
2015-04-17;-0.011255;-0.0011;-0.031265;-0.011617;0.000435
2015-04-20;0.022846;-0.00844;0.016641;0.00412;-0.00735
2015-04-21;-0.005407;-0.014804;-0.005952;0.002534;0.020169
2015-04-22;0.013474;0.010894;0.003992;0.00012;0.047897
2015-04-23;0.008164;-0.00223;0.001988;-0.017777;-0.003828
2015-04-24;0.004704;-0.001862;0.009673;0.000618;-0.000801
2015-04-27;0.018192;0.002985;-0.010563;-0.004938;0.060089
2015-04-28;-0.015756;0.008929;0.002731;-0.002233;-0.004621
2015-04-29;-0.014706;-0.001106;-0.026244;-0.007088;0.008547
2015-04-30;-0.02713;-0.000369;-0.020087;-0.004258;-0.027533
2015-05-01;0.030364;0.008493;0.016347;0.00981;-8.8e-05
2015-05-04;-0.001939;-0.001465;0.024253;0.000747;0.01982
2015-05-05;-0.022533;-0.012835;-0.002492;-0.003485;0.010585
2015-05-06;-0.00628;-0.004086;-0.022239;0.004121;-0.010818
2015-05-07;0.00616;0.008579;0.009711;-0.002488;0.027644
2015-05-08;0.018841;0.011834;0.017211;0.009476;-0.000802
2015-05-11;-0.010187;-0.016082;-0.010699;-0.008523;0.012172
2015-05-12;-0.003602;0.004086;-0.017857;-0.003987;0.021922
2015-05-13;0.001152;0.006659;0.003841;-0.003127;-0.006374
2015-05-14;0.023331;0.00735;-0.000765;0.010916;0.003783
2015-05-15;-0.001396;-0.005108;0.022722;0.005958;0.019418
2015-05-18;0.011027;0.001467;0.004493;-0.003825;-0.000362
2015-05-19;-0.000922;0.001465;0.00174;0.001115;-0.006472
2015-05-20;-7.7e-05;0.010603;-0.004217;-0.00433;-0.011289
2015-05-21;0.010226;0.002894;0.015695;-0.00087;0.005197
2015-05-22;0.008753;-0.001443;0.000736;-0.005721;0.008591
2015-05-26;-0.022031;-0.00578;-0.015196;-0.010131;-0.00111
2015-05-27;0.018709;0.0;-0.017671;0.003159;-0.000101
2015-05-28;-0.002007;0.003997;0.036737;-0.000756;0.016247
2015-05-29;-0.011383;-0.013029;0.060851;-0.011849;-0.002585
2015-06-01;0.001957;0.000367;0.001382;0.005868;-0.005383
2015-06-02;-0.004405;0.001833;0.011502;-0.003931;-0.00441
2015-06-03;0.001231;0.007318;-0.005686;0.000255;0.002577
2015-06-04;-0.005841;-0.009808;0.006862;-0.005219;-0.01233
2015-06-05;-0.005489;0.001101;0.002726;-0.009213;0.013094
2015-06-08;-0.006607;-0.001832;-0.016538;0.003616;0.028699
2015-06-09;-0.002973;0.003304;-0.003484;0.015313;-0.001132
2015-06-10;0.011458;0.010977;-0.001166;0.008112;-0.020703
2015-06-11;-0.00225;-0.004343;0.003501;-0.001634;0.002832
2015-06-12;-0.011043;-0.004362;-0.00093;-0.0068;-0.002864
2015-06-15;-0.001966;-0.006572;-0.010242;-0.009509;-0.001237
2015-06-16;0.005358;0.000368;-0.000235;0.012545;0.010943
2015-06-17;-0.002351;0.001837;0.012232;0.012389;0.028801
2015-06-18;0.004556;0.012101;0.003718;0.009241;0.005683
2015-06-19;-0.010009;-0.00475;-0.002315;-0.003464;0.002367
2015-06-22;0.007978;0.006608;0.018566;-0.001118;-0.010362
2015-06-23;-0.004545;0.004741;0.010709;-0.008204;0.030332
2015-06-24;0.008502;-0.010526;0.004283;-0.003509;-0.00934
2015-06-25;-0.004762;-0.00807;-0.019978;-0.001509;0.013652
2015-06-26;-0.005882;0.001849;0.008704;-0.00063;-0.006325
2015-06-29;-0.017515;-0.016611;-0.028837;-0.012856;-0.018982
2015-06-30;0.007187;-0.002628;0.004442;-0.001021;0.023815
2015-07-01;0.009368;0.003387;0.027002;0.018916;0.003318
2015-07-02;-0.001264;0.004501;-0.012693;0.002634;0.040386
2015-07-06;-0.00348;-0.017551;0.017447;0.001501;-0.001071
2015-07-07;-0.00246;0.006081;0.038583;0.020862;-0.042328
2015-07-08;-0.024823;-0.021912;-0.0063;-0.008933;-0.048231
2015-07-09;-0.020397;0.005021;0.025361;-0.004075;0.01161
2015-07-10;0.026734;0.009608;0.001279;0.003595;0.004769
2015-07-13;0.019306;0.007613;0.008305;0.011859;0.011615
2015-07-14;-0.000398;0.007178;-0.013094;0.001587;0.013312
2015-07-15;0.009633;0.004126;-0.006634;0.001341;-0.009448
2015-07-16;0.013326;0.010086;0.017449;0.001826;0.013453
2015-07-17;0.008637;0.007396;-0.011857;-0.000729;0.029924
2015-07-20;0.018902;-0.003671;0.003428;-0.000608;0.027671
2015-07-21;-0.009995;-0.010685;0.002349;-0.006814;-0.054879
2015-07-22;-0.042294;-0.008194;0.005539;-0.001679;0.004123
2015-07-23;-0.000479;-0.013894;-0.005509;-0.001608;-0.002501
2015-07-24;-0.005273;-0.019421;-0.03089;-0.005081;-0.006699
2015-07-27;-0.013896;0.007767;-0.003737;-0.003986;-0.04672
2015-07-28;0.004969;0.00578;-0.000883;0.003251;0.046678
2015-07-29;-0.003161;0.00613;0.01303;0.004861;-0.003776
2015-07-30;-0.005041;-0.005331;0.006322;-0.040065;0.011258
2015-07-31;-0.008744;-0.000766;-0.006716;-0.008916;-0.002399
2015-08-03;-0.023578;-0.008812;-0.019629;-0.003911;-0.023145
2015-08-04;-0.032084;0.00116;0.013793;-0.006414;0.024193
2015-08-05;0.006629;0.007722;0.017994;-0.001844;0.014459
2015-08-06;0.002166;-0.002682;-0.022419;-0.000396;-0.088846
2015-08-07;0.003387;-0.00922;-0.003969;-0.003433;-0.014708
2015-08-10;0.036357;0.017449;0.014169;0.011924;-0.005649
2015-08-11;-0.052038;-0.020198;-0.001965;-0.002095;-0.015634
2015-08-12;0.01542;0.005834;-0.002187;0.00223;0.00337
2015-08-13;-0.000781;-0.002707;0.010522;-0.007985;0.018222
2015-08-14;0.007034;0.011245;0.029067;-0.002111;0.002639
2015-08-17;0.010348;0.004985;-0.010329;-0.00119;0.048694
2015-08-18;-0.005633;-0.005341;0.000852;-0.005296;0.022472
2015-08-19;-0.01279;-0.013042;-0.011492;-0.013443;-0.02098
2015-08-20;-0.02052;-0.020987;-0.026265;-0.002833;-0.051205
2015-08-21;-0.061163;-0.023819;-0.008844;-0.028007;-0.047114
2015-08-24;-0.024962;-0.02928;-0.041713;-0.037584;-0.051567
2015-08-25;0.006012;-0.025136;0.021648;-0.010414;0.0053
2015-08-26;0.057355;0.031801;0.033493;0.036247;0.021861
2015-08-27;0.029447;0.041649;0.018519;0.008181;0.080724
2015-08-28;0.003277;0.005998;-0.080303;-0.003777;0.022594
2015-08-31;-0.004678;-0.013514;-0.000235;-0.007583;0.002334
2015-09-01;-0.044697;-0.037873;-0.030603;-0.025046;-0.041877
2015-09-02;0.042889;0.028895;0.015299;0.013208;0.037967
2015-09-03;-0.017536;-0.002442;-0.002392;0.001719;-0.008559
2015-09-04;-0.009967;-0.020808;-0.002397;-0.016731;-0.014823
2015-09-08;0.027821;0.04;0.013091;0.017743;0.025793
2015-09-09;-0.019232;-0.016426;0.0;-0.021435;0.002982
2015-09-10;0.02197;0.005295;0.0134;-0.002337;-0.001728
2015-09-11;0.014569;0.01094;0.010154;0.001464;0.007083
2015-09-14;0.009631;-0.007214;0.009116;-0.005262;0.011789
2015-09-15;0.008412;0.021397;-0.003938;0.020423;0.001501
2015-09-16;0.001118;0.024901;0.022791;0.009359;0.034231
2015-09-17;-0.02139;-0.013498;-0.008413;0.001997;-0.000686
